arm_id,class_id,regra_derivada,applicable,position_id,repetition,reading,n,VP,VN,FP,FN,fnr,fnr_lower,fnr_upper,fpr,fpr_lower,fpr_upper,inconclusive_numerator,inconclusive_denominator,taxa_inconclusiva,recall,specificity,precision,accuracy,f1,balanced_accuracy,taxa_bloqueio_S0_numerator,taxa_bloqueio_S0_denominator,taxa_bloqueio_S0,cost_total_usd,cost_per_fn_avoided_usd
Connor,P1,C1,False,remote-gpt-oss-20b-groq,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C1,False,remote-gpt-oss-20b-groq,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C1,False,remote-gpt-oss-20b-groq,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C1,False,remote-qwen3-8b-alibaba,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C1,False,remote-qwen3-8b-alibaba,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C1,False,remote-qwen3-8b-alibaba,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C1,False,remote-qwen3-8b-alibaba,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,local-qwen2-5-coder-7b,R1,classificada,6,0,0,0,4,1.000000,0.510109,1.000000,NA,NA,NA,2,6,0.333333,0.000000,NA,NA,0.000000,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,local-qwen2-5-coder-7b,R1,operacional,6,2,0,0,4,0.666667,0.299993,0.903229,NA,NA,NA,2,6,0.333333,0.333333,NA,1.000000,0.333333,0.500000,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,local-qwen2-5-coder-7b,R2,classificada,6,0,0,0,4,1.000000,0.510109,1.000000,NA,NA,NA,2,6,0.333333,0.000000,NA,NA,0.000000,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,local-qwen2-5-coder-7b,R2,operacional,6,2,0,0,4,0.666667,0.299993,0.903229,NA,NA,NA,2,6,0.333333,0.333333,NA,1.000000,0.333333,0.500000,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,local-qwen3-8b,R1,classificada,6,1,0,0,5,0.833333,0.436497,0.969947,NA,NA,NA,0,6,0.000000,0.166667,NA,1.000000,0.166667,0.285714,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,local-qwen3-8b,R1,operacional,6,1,0,0,5,0.833333,0.436497,0.969947,NA,NA,NA,0,6,0.000000,0.166667,NA,1.000000,0.166667,0.285714,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,local-qwen3-8b,R2,classificada,6,1,0,0,5,0.833333,0.436497,0.969947,NA,NA,NA,0,6,0.000000,0.166667,NA,1.000000,0.166667,0.285714,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,local-qwen3-8b,R2,operacional,6,1,0,0,5,0.833333,0.436497,0.969947,NA,NA,NA,0,6,0.000000,0.166667,NA,1.000000,0.166667,0.285714,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-gpt-5-6-luna-openai,R1,classificada,6,4,0,0,2,0.333333,0.096771,0.700007,NA,NA,NA,0,6,0.000000,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-gpt-5-6-luna-openai,R1,operacional,6,4,0,0,2,0.333333,0.096771,0.700007,NA,NA,NA,0,6,0.000000,0.666667,NA,1.000000,0.666667,0.800000,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-gpt-5-6-luna-openai,R2,classificada,6,5,0,0,1,0.166667,0.030053,0.563503,NA,NA,NA,0,6,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-gpt-5-6-luna-openai,R2,operacional,6,5,0,0,1,0.166667,0.030053,0.563503,NA,NA,NA,0,6,0.000000,0.833333,NA,1.000000,0.833333,0.909091,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-gpt-oss-20b-groq,R1,classificada,6,0,0,0,6,1.000000,0.609666,1.000000,NA,NA,NA,0,6,0.000000,0.000000,NA,NA,0.000000,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-gpt-oss-20b-groq,R1,operacional,6,0,0,0,6,1.000000,0.609666,1.000000,NA,NA,NA,0,6,0.000000,0.000000,NA,NA,0.000000,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-gpt-oss-20b-groq,R2,classificada,6,0,0,0,6,1.000000,0.609666,1.000000,NA,NA,NA,0,6,0.000000,0.000000,NA,NA,0.000000,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-gpt-oss-20b-groq,R2,operacional,6,0,0,0,6,1.000000,0.609666,1.000000,NA,NA,NA,0,6,0.000000,0.000000,NA,NA,0.000000,NA,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-qwen3-8b-alibaba,R1,classificada,6,1,0,0,5,0.833333,0.436497,0.969947,NA,NA,NA,0,6,0.000000,0.166667,NA,1.000000,0.166667,0.285714,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-qwen3-8b-alibaba,R1,operacional,6,1,0,0,5,0.833333,0.436497,0.969947,NA,NA,NA,0,6,0.000000,0.166667,NA,1.000000,0.166667,0.285714,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-qwen3-8b-alibaba,R2,classificada,6,1,0,0,5,0.833333,0.436497,0.969947,NA,NA,NA,0,6,0.000000,0.166667,NA,1.000000,0.166667,0.285714,NA,NA,NA,NA,NA,NA
Connor,P1,C2,True,remote-qwen3-8b-alibaba,R2,operacional,6,1,0,0,5,0.833333,0.436497,0.969947,NA,NA,NA,0,6,0.000000,0.166667,NA,1.000000,0.166667,0.285714,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,local-qwen2-5-coder-7b,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,local-qwen2-5-coder-7b,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,local-qwen2-5-coder-7b,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,local-qwen2-5-coder-7b,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,local-qwen3-8b,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,local-qwen3-8b,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,local-qwen3-8b,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,local-qwen3-8b,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-gpt-5-6-luna-openai,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-gpt-5-6-luna-openai,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-gpt-5-6-luna-openai,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-gpt-5-6-luna-openai,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-gpt-oss-20b-groq,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-gpt-oss-20b-groq,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-gpt-oss-20b-groq,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-gpt-oss-20b-groq,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-qwen3-8b-alibaba,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-qwen3-8b-alibaba,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-qwen3-8b-alibaba,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,D,False,remote-qwen3-8b-alibaba,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,local-qwen2-5-coder-7b,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,local-qwen2-5-coder-7b,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,local-qwen2-5-coder-7b,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,local-qwen2-5-coder-7b,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,local-qwen3-8b,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,local-qwen3-8b,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,local-qwen3-8b,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,local-qwen3-8b,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-gpt-5-6-luna-openai,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-gpt-5-6-luna-openai,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-gpt-5-6-luna-openai,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-gpt-5-6-luna-openai,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-gpt-oss-20b-groq,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-gpt-oss-20b-groq,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-gpt-oss-20b-groq,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-gpt-oss-20b-groq,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-qwen3-8b-alibaba,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-qwen3-8b-alibaba,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-qwen3-8b-alibaba,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,OR_C1_C2,False,remote-qwen3-8b-alibaba,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,local-qwen2-5-coder-7b,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,local-qwen2-5-coder-7b,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,local-qwen2-5-coder-7b,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,local-qwen2-5-coder-7b,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,local-qwen3-8b,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,local-qwen3-8b,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,local-qwen3-8b,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,local-qwen3-8b,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-gpt-5-6-luna-openai,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-gpt-5-6-luna-openai,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-gpt-5-6-luna-openai,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-gpt-5-6-luna-openai,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-gpt-oss-20b-groq,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-gpt-oss-20b-groq,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-gpt-oss-20b-groq,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-gpt-oss-20b-groq,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-qwen3-8b-alibaba,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-qwen3-8b-alibaba,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-qwen3-8b-alibaba,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,P1,AND_C1_C2,False,remote-qwen3-8b-alibaba,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,local-qwen2-5-coder-7b,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,local-qwen2-5-coder-7b,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,local-qwen2-5-coder-7b,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,local-qwen2-5-coder-7b,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,local-qwen3-8b,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,local-qwen3-8b,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,local-qwen3-8b,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,local-qwen3-8b,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-gpt-5-6-luna-openai,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-gpt-5-6-luna-openai,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-gpt-5-6-luna-openai,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-gpt-5-6-luna-openai,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-gpt-oss-20b-groq,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-gpt-oss-20b-groq,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-gpt-oss-20b-groq,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-gpt-oss-20b-groq,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-qwen3-8b-alibaba,R1,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-qwen3-8b-alibaba,R1,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-qwen3-8b-alibaba,R2,classificada,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C1,False,remote-qwen3-8b-alibaba,R2,operacional,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,local-qwen2-5-coder-7b,R1,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,local-qwen2-5-coder-7b,R1,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,local-qwen2-5-coder-7b,R2,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,local-qwen2-5-coder-7b,R2,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,local-qwen3-8b,R1,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,local-qwen3-8b,R1,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,local-qwen3-8b,R2,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,local-qwen3-8b,R2,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,remote-gpt-5-6-luna-openai,R1,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,remote-gpt-5-6-luna-openai,R1,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,remote-gpt-5-6-luna-openai,R2,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,remote-gpt-5-6-luna-openai,R2,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,remote-gpt-oss-20b-groq,R1,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,remote-gpt-oss-20b-groq,R1,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,remote-gpt-oss-20b-groq,R2,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,remote-gpt-oss-20b-groq,R2,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,remote-qwen3-8b-alibaba,R1,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,remote-qwen3-8b-alibaba,R1,operacional,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
Connor,B0_B1,C2,True,remote-qwen3-8b-alibaba,R2,classificada,12,0,12,0,0,NA,NA,NA,0.000000,0.000000,0.242494,0,12,0.000000,NA,1.000000,NA,1.000000,NA,NA,NA,NA,NA,NA,NA
